@relation 'weka-code-br-v6:-C 68'

@attribute '<Method name contains read but not thread>' {true,false}
@attribute '<Method decod invoked>' {true,false}
@attribute '<Method load invoked>' {true,false}
@attribute '<Return type is Servlet>' {true,false}
@attribute '<Method from class web invoked>' {true,false}
@attribute '<Method name contains stream>' {true,false}
@attribute '<Method name contains creat>' {true,false}
@attribute '<Parameter type contains sql>' {true,false}
@attribute '<Method is part of class that contains the name web>' {true,false}
@attribute '<Parameter type contains java.lang.string>' {true,false}
@attribute '<Method is part of class that contains the name security>' {true,false}
@attribute '<Method request invoked>' {true,false}
@attribute '<Method is part of a PUBLIC class>' {true,false}
@attribute '<Parameter type contains .io.>' {true,false}
@attribute '<Source method to return decode>' {true,false}
@attribute '<Source method to return load>' {true,false}
@attribute '<Method is part of a FINAL class>' {true,false}
@attribute '<Method is part of class that contains the name output>' {true,false}
@attribute '<Method output invoked>' {true,false}
@attribute '<Return type is java.lang.CharSequence>' {true,false}
@attribute '<Method has parameters>' {true,false}
@attribute '<Method name contains unescap>' {true,false}
@attribute '<Return type is byte[]>' {true,false}
@attribute '<Method name contains decod>' {true,false}
@attribute '<Method creat invoked>' {true,false}
@attribute '<Parameter type contains web>' {true,false}
@attribute '<Method read invoked>' {true,false}
@attribute '<Method modifier is FINAL>' {true,false}
@attribute '<Method name contains pars>' {true,false}
@attribute '<Source method to return read>' {true,false}
@attribute '<Parameter type contains char[]>' {true,false}
@attribute '<Method is part of class that contains the name .io.>' {true,false}
@attribute '<Parameter type contains byte[]>' {true,false}
@attribute '<Return type is Node>' {true,false}
@attribute '<Method is part of class that contains the name sql>' {true,false}
@attribute '<Method get invoked>' {true,false}
@attribute '<Source method to return unescape>' {true,false}
@attribute '<Method is part of class that contains the name .net.>' {true,false}
@attribute '<Method from class .io. invoked>' {true,false}
@attribute '<Method from class .net. invoked>' {true,false}
@attribute '<Parameter type contains java.lang.charsequence>' {true,false}
@attribute '<Method name contains name>' {true,false}
@attribute '<Method is part of an anonymous class>' {true,false}
@attribute '<Method is part of a STATIC class>' {true,false}
@attribute '<Method name contains request>' {true,false}
@attribute '<Source method to return create>' {true,false}
@attribute '<Method from class db invoked>' {true,false}
@attribute '<Return type is Document>' {true,false}
@attribute '<Method modifier is PUBLIC>' {true,false}
@attribute '<Method modifier is STATIC>' {true,false}
@attribute '<Method name contains retriev>' {true,false}
@attribute '<Method is part of class that contains the name manager>' {true,false}
@attribute '<Method name contains load but not payload>' {true,false}
@attribute '<Method unescap invoked>' {true,false}
@attribute '<Method is constructor>' {true,false}
@attribute '<Implicit method>' {true,false}
@attribute '<Method is part of class that contains the name html>' {true,false}
@attribute '<Source method to return request>' {true,false}
@attribute '<Method returns constant>' {true,false}
@attribute '<Return type is java.lang.String>' {true,false}
@attribute '<Method from class sql invoked>' {true,false}
@attribute '<Method name starts with get>' {true,false}
@attribute '<Method modifier is PRIVATE>' {true,false}
@attribute '<Parameter type contains db>' {true,false}
@attribute '<Return type is Request>' {true,false}
@attribute '<Source method to return get>' {true,false}
@attribute '<Method name contains object>' {true,false}
@attribute '<Method is part of inner class>' {true,false}
@attribute source {0,1}

@data
false,false,false,false,false,false,false,false,false,true,false,false,true,false,?,?,true,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,true,false,?,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,?,?,false,?,false,false,false,false,false,false,?,true,false,?,?,false,false,?,false,true,false,false,false,?,false,?,false,false,?,false,false,false,false,false,?,?,false,?,?,false,false,false,false,true,?,?,false,true,false,false,false,false,?,false,false,false,?,?,true,?,false,false,false,false,?,false,false,1
true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1
false,?,?,false,?,false,false,false,false,true,false,?,true,false,?,?,false,false,?,false,true,false,false,false,?,false,?,false,false,?,false,false,false,false,false,?,?,false,?,?,false,false,false,false,false,?,?,false,true,false,false,false,false,?,false,false,false,?,?,false,?,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,true,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,true,false,false,false,false,?,false,true,false,false,false,false,false,false,?,false,false,true,true,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,true,false,?,false,false,false,false,false,false,false,false,?,true,false,true,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,1
false,false,false,false,false,false,false,false,false,false,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,?,false,false,false,false,false,false,false,false,?,false,false,true,true,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,true,false,false,false,false,?,false,true,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,?,false,true,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,true,false,false,false,true,false,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,true,?,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,true,?,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,true,false,false,false,false,false,false,true,true,?,?,false,true,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,?,false,true,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,true,false,?,false,false,false,false,false,false,false,false,?,true,false,true,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,1
false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,0
false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
false,?,?,false,?,false,false,false,false,true,false,?,true,false,?,?,false,false,?,false,true,false,false,false,?,false,?,false,false,?,false,false,false,false,false,?,?,false,?,?,false,false,false,false,false,?,?,false,true,false,false,false,false,?,false,false,false,?,?,false,?,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,?,?,false,false,false,false,false,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,?,false,false,false,false,false,false,false,false,?,false,false,true,false,false,false,false,false,false,false,false,?,false,false,false,false,false,false,false,?,false,false,0
false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,0
false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0
